date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-05-11,139,2026051105017399,HIDCL,49,41,25,274.00,"6,850.00"
2026-05-11,140,2026051105017398,HIDCL,49,39,215,274.00,"58,910.00"
2026-05-11,141,2026051105017397,HIDCL,49,4,22,274.00,"6,028.00"
2026-05-11,142,2026051105017360,HIDCL,49,4,40,274.00,"10,960.00"
2026-05-11,143,2026051105017299,HIDCL,19,4,80,274.00,"21,920.00"
2026-05-11,144,2026051105017516,HIDCL,58,52,50,274.00,"13,700.00"
2026-05-11,145,2026051105017457,HIDCL,49,52,100,274.00,"27,400.00"
2026-05-11,146,2026051105017456,HIDCL,1,52,183,274.00,"50,142.00"
2026-05-11,147,2026051105017455,HIDCL,94,52,100,274.00,"27,400.00"
2026-05-11,148,2026051105017454,HIDCL,49,52,163,274.00,"44,662.00"
2026-05-11,149,2026051105017420,HIDCL,16,45,800,274.50,"219,600.00"
2026-05-11,150,2026051105017716,HRL,6,45,20,704.00,"14,080.00"
2026-05-11,151,2026051105017715,HRL,49,45,80,704.00,"56,320.00"
2026-05-11,152,2026051105017714,HRL,47,45,78,705.00,"54,990.00"
2026-05-11,153,2026051105017713,HRL,47,58,50,705.00,"35,250.00"
2026-05-11,154,2026051105017712,HRL,47,58,22,705.00,"15,510.00"
2026-05-11,155,2026051105017707,HRL,76,4,10,704.30,"7,043.00"
2026-05-11,156,2026051105017238,HRL,58,32,10,704.00,"7,040.00"
2026-05-11,157,2026051105017234,HRL,35,22,2,704.00,"1,408.00"
2026-05-11,158,2026051105017233,HRL,35,52,32,704.00,"22,528.00"
2026-05-11,159,2026051105017232,HRL,35,58,35,704.00,"24,640.00"
2026-05-11,160,2026051105017224,HRL,38,58,20,704.00,"14,080.00"
2026-05-11,161,2026051105017244,HRL,88,45,100,704.00,"70,400.00"
2026-05-11,162,2026051105017243,HRL,88,45,14,704.00,"9,856.00"
2026-05-11,163,2026051105017242,HRL,88,49,100,704.00,"70,400.00"
2026-05-11,164,2026051105017241,HRL,88,68,109,704.00,"76,736.00"
2026-05-11,165,2026051105017240,HRL,88,32,16,704.00,"11,264.00"
2026-05-11,166,2026051105017239,HRL,62,57,50,703.30,"35,165.00"
2026-05-11,167,2026051105017250,HRL,88,48,12,704.50,"8,454.00"
2026-05-11,168,2026051105017249,HRL,88,58,10,704.00,"7,040.00"
2026-05-11,169,2026051105017248,HRL,88,14,21,704.00,"14,784.00"
2026-05-11,170,2026051105017247,HRL,88,45,100,704.00,"70,400.00"
2026-05-11,171,2026051105017246,HRL,88,64,692,704.00,"487,168.00"
2026-05-11,172,2026051105017245,HRL,88,77,500,704.00,"352,000.00"
2026-05-11,173,2026051105017256,HRL,88,29,100,704.80,"70,480.00"
2026-05-11,174,2026051105017255,HRL,88,5,200,704.80,"140,960.00"
2026-05-11,175,2026051105017254,HRL,88,38,10,704.80,"7,048.00"
2026-05-11,176,2026051105017253,HRL,88,58,156,704.80,"109,948.80"
2026-05-11,177,2026051105017252,HRL,88,62,100,704.70,"70,470.00"
2026-05-11,178,2026051105017251,HRL,88,57,50,704.50,"35,225.00"
2026-05-11,179,2026051105017262,HRL,88,58,10,705.00,"7,050.00"
2026-05-11,180,2026051105017261,HRL,88,49,34,705.00,"23,970.00"
2026-05-11,181,2026051105017260,HRL,88,42,400,704.90,"281,960.00"
2026-05-11,182,2026051105017259,HRL,88,10,100,704.90,"70,490.00"
2026-05-11,183,2026051105017258,HRL,88,21,32,704.90,"22,556.80"
2026-05-11,184,2026051105017257,HRL,88,49,30,704.80,"21,144.00"
2026-05-11,185,2026051105017268,HRL,88,5,100,705.00,"70,500.00"
2026-05-11,186,2026051105017267,HRL,88,20,11,705.00,"7,755.00"
2026-05-11,187,2026051105017266,HRL,88,59,400,705.00,"282,000.00"
2026-05-11,188,2026051105017265,HRL,88,7,32,705.00,"22,560.00"
2026-05-11,189,2026051105017264,HRL,88,45,32,705.00,"22,560.00"
2026-05-11,190,2026051105017263,HRL,88,62,10,705.00,"7,050.00"
2026-05-11,191,2026051105017322,HRL,62,39,50,703.30,"35,165.00"
2026-05-11,192,2026051105017273,HRL,88,58,978,705.00,"689,490.00"
2026-05-11,193,2026051105017272,HRL,88,90,500,705.00,"352,500.00"
2026-05-11,194,2026051105017271,HRL,88,54,10,705.00,"7,050.00"
2026-05-11,195,2026051105017270,HRL,88,25,10,705.00,"7,050.00"
2026-05-11,196,2026051105017269,HRL,88,56,21,705.00,"14,805.00"
2026-05-11,197,2026051105017491,HRL,62,22,20,704.00,"14,080.00"
2026-05-11,198,2026051105017475,HRL,62,42,10,704.00,"7,040.00"
2026-05-11,199,2026051105017323,HRL,49,39,50,703.30,"35,165.00"
2026-05-11,200,2026051105017689,HRL,25,4,20,704.30,"14,086.00"
2026-05-11,201,2026051105017673,HRL,49,4,50,704.30,"35,215.00"
2026-05-11,202,2026051105017662,HRL,49,35,20,704.00,"14,080.00"
2026-05-11,203,2026051105017661,HRL,58,35,10,704.00,"7,040.00"
2026-05-11,204,2026051105017660,HRL,62,35,170,704.00,"119,680.00"
2026-05-11,205,2026051105017555,IHL,50,43,10,397.00,"3,970.00"
2026-05-11,206,2026051105017554,IHL,50,7,10,396.00,"3,960.00"
2026-05-11,207,2026051105017328,IHL,74,59,200,396.00,"79,200.00"
2026-05-11,208,2026051105017327,IHL,74,43,50,395.10,"19,755.00"
2026-05-11,209,2026051105017226,IHL,74,26,114,395.00,"45,030.00"
2026-05-11,210,2026051105017425,IHL,50,7,10,396.00,"3,960.00"
2026-05-11,211,2026051105017367,IHL,39,7,30,396.00,"11,880.00"
2026-05-11,212,2026051105017329,IHL,74,7,150,396.00,"59,400.00"
2026-05-11,213,2026051105017681,ILI,13,57,10,443.00,"4,430.00"
2026-05-11,214,2026051105017379,ILI,16,45,11,442.10,"4,863.10"
2026-05-11,215,2026051105017671,MAKAR,47,41,400,492.00,"196,800.00"
2026-05-11,216,2026051105017666,MAKAR,39,53,150,491.20,"73,680.00"
2026-05-11,217,2026051105017665,MAKAR,53,53,50,491.20,"24,560.00"
2026-05-11,218,2026051105017317,MAKAR,53,35,450,491.20,"221,040.00"
2026-05-11,219,2026051105017316,MAKAR,36,35,50,492.00,"24,600.00"
2026-05-11,220,2026051105017288,MANDU,42,41,10,815.00,"8,150.00"
2026-05-11,221,2026051105017287,MANDU,42,57,10,815.00,"8,150.00"
2026-05-11,222,2026051105017286,MANDU,42,56,10,815.00,"8,150.00"
2026-05-11,223,2026051105017285,MANDU,42,58,10,815.00,"8,150.00"
2026-05-11,224,2026051105017678,MBJC,49,25,10,288.00,"2,880.00"
2026-05-11,225,2026051105017639,MBJC,91,49,136,287.10,"39,045.60"
2026-05-11,226,2026051105017610,MBJC,28,49,464,287.10,"133,214.40"
2026-05-11,227,2026051105017584,MBJC,19,49,370,287.10,"106,227.00"
2026-05-11,228,2026051105017450,MBJC,19,49,30,287.00,"8,610.00"
2026-05-11,229,2026051105017361,MBJC,19,96,10,286.50,"2,865.00"
2026-05-11,230,2026051105017230,MBJC,26,49,50,287.00,"14,350.00"
2026-05-11,231,2026051105017595,MCHL,58,42,200,321.00,"64,200.00"
2026-05-11,232,2026051105017567,MCHL,58,42,30,321.00,"9,630.00"
2026-05-11,233,2026051105017490,MCHL,45,42,80,321.00,"25,680.00"
2026-05-11,234,2026051105017427,MCHL,45,42,80,321.00,"25,680.00"
2026-05-11,235,2026051105017426,MCHL,58,42,50,321.10,"16,055.00"
2026-05-11,236,2026051105017289,MCHL,58,42,100,322.00,"32,200.00"
2026-05-11,237,2026051105017284,MCHL,45,17,20,321.00,"6,420.00"
2026-05-11,238,2026051105017649,MEHL,33,38,375,386.50,"144,937.50"
2026-05-11,239,2026051105017431,MEL,26,14,11,239.90,"2,638.90"
2026-05-11,240,2026051105017351,MEL,19,34,75,239.80,"17,985.00"
2026-05-11,241,2026051105017324,MEL,25,14,300,239.90,"71,970.00"
2026-05-11,242,2026051105017612,MEL,57,58,280,239.50,"67,060.00"
2026-05-11,243,2026051105017518,MEL,57,57,120,239.50,"28,740.00"
2026-05-11,244,2026051105017517,MEL,45,57,105,239.60,"25,158.00"
2026-05-11,245,2026051105017503,MEL,45,48,45,239.60,"10,782.00"
2026-05-11,246,2026051105017502,MEL,49,48,100,239.70,"23,970.00"
2026-05-11,247,2026051105017501,MEL,19,48,225,239.80,"53,955.00"
2026-05-11,248,2026051105017618,MEL,29,58,"1,000",239.10,"239,100.00"
2026-05-11,249,2026051105017617,MEL,45,58,30,239.10,"7,173.00"
2026-05-11,250,2026051105017616,MEL,34,58,879,239.20,"210,256.80"
2026-05-11,251,2026051105017615,MEL,26,58,200,239.30,"47,860.00"
2026-05-11,252,2026051105017614,MEL,58,58,40,239.30,"9,572.00"
2026-05-11,253,2026051105017613,MEL,57,58,80,239.40,"19,152.00"
2026-05-11,254,2026051105017619,MEL,43,58,"2,491",239.10,"595,598.10"
2026-05-11,255,2026051105017708,MHL,19,6,10,505.00,"5,050.00"
2026-05-11,256,2026051105017417,MHL,42,6,149,505.00,"75,245.00"
2026-05-11,257,2026051105017416,MHL,42,32,20,505.00,"10,100.00"
2026-05-11,258,2026051105017415,MHL,42,49,10,505.00,"5,050.00"
2026-05-11,259,2026051105017474,MKHC,11,58,60,322.00,"19,320.00"
2026-05-11,260,2026051105017473,MKHC,60,58,905,322.00,"291,410.00"
2026-05-11,261,2026051105017430,MKHC,42,58,10,322.50,"3,225.00"
2026-05-11,262,2026051105017355,MKHC,60,43,95,322.00,"30,590.00"
2026-05-11,263,2026051105017354,MKHC,33,43,90,322.00,"28,980.00"
2026-05-11,264,2026051105017353,MKHC,77,43,100,322.00,"32,200.00"
2026-05-11,265,2026051105017352,MKHC,92,43,215,322.10,"69,251.50"
2026-05-11,266,2026051105017413,MKHL,17,37,188,530.00,"99,640.00"
2026-05-11,267,2026051105017412,MKHL,17,33,10,530.00,"5,300.00"
2026-05-11,268,2026051105017411,MKHL,17,22,10,530.00,"5,300.00"
2026-05-11,269,2026051105017410,MKHL,17,7,10,530.00,"5,300.00"
2026-05-11,270,2026051105017409,MKHL,17,58,80,530.00,"42,400.00"
2026-05-11,271,2026051105017408,MKHL,17,11,10,530.00,"5,300.00"
2026-05-11,272,2026051105017407,MKHL,17,51,10,530.00,"5,300.00"
2026-05-11,273,2026051105017406,MKHL,17,4,50,529.00,"26,450.00"
2026-05-11,274,2026051105017405,MKHL,17,48,10,529.00,"5,290.00"
2026-05-11,275,2026051105017404,MKHL,17,58,80,527.10,"42,168.00"
2026-05-11,276,2026051105017403,MKHL,17,48,42,527.00,"22,134.00"
2026-05-11,277,2026051105017597,MKJC,65,45,140,500.00,"70,000.00"
2026-05-11,278,2026051105017596,MKJC,62,45,50,500.00,"25,000.00"
2026-05-11,279,2026051105017553,MMKJL,4,39,90,493.00,"44,370.00"
2026-05-11,280,2026051105017552,MMKJL,4,57,10,492.50,"4,925.00"
2026-05-11,281,2026051105017461,MSHL,58,39,30,709.00,"21,270.00"
2026-05-11,282,2026051105017460,MSHL,58,58,40,708.90,"28,356.00"
2026-05-11,283,2026051105017658,NIFRA,45,3,200,267.20,"53,440.00"
2026-05-11,284,2026051105017590,NIFRA,36,41,739,267.10,"197,386.90"
2026-05-11,285,2026051105017589,NIFRA,32,41,"1,000",267.10,"267,100.00"
2026-05-11,286,2026051105017588,NIFRA,45,41,31,267.10,"8,280.10"
2026-05-11,287,2026051105017587,NIFRA,58,41,180,267.10,"48,078.00"
2026-05-11,288,2026051105017511,NIFRA,58,17,70,267.10,"18,697.00"
2026-05-11,289,2026051105017445,NIFRA,57,3,890,267.20,"237,808.00"
2026-05-11,290,2026051105017314,NIFRA,57,42,10,267.20,"2,672.00"
2026-05-11,291,2026051105017295,NIFRA,49,59,60,267.80,"16,068.00"
2026-05-11,292,2026051105017294,NIFRA,49,34,10,267.50,"2,675.00"
2026-05-11,293,2026051105017235,NIFRA,49,59,30,267.80,"8,034.00"
2026-05-11,294,2026051105017706,NRIC,21,34,10,921.90,"9,219.00"
2026-05-11,295,2026051105017654,NRIC,38,34,10,922.00,"9,220.00"
2026-05-11,296,2026051105017653,NRIC,49,34,65,922.00,"59,930.00"
2026-05-11,297,2026051105017575,NRIC,49,57,200,922.00,"184,400.00"
2026-05-11,298,2026051105017574,NRIC,49,57,10,922.00,"9,220.00"
2026-05-11,299,2026051105017573,NRIC,49,41,74,922.00,"68,228.00"
2026-05-11,300,2026051105017572,NRIC,49,40,30,922.00,"27,660.00"
2026-05-11,301,2026051105017571,NRIC,49,22,100,922.00,"92,200.00"
2026-05-11,302,2026051105017570,NRIC,49,22,21,922.00,"19,362.00"
2026-05-11,303,2026051105017229,NRIC,75,22,29,922.00,"26,738.00"
2026-05-11,304,2026051105017228,NRIC,75,3,461,922.00,"425,042.00"
2026-05-11,305,2026051105017227,NRIC,75,6,10,921.90,"9,219.00"
2026-05-11,306,2026051105017692,NRM,52,62,10,404.90,"4,049.00"
2026-05-11,307,2026051105017642,NRM,48,62,10,404.90,"4,049.00"
2026-05-11,308,2026051105017564,NRM,48,57,530,402.00,"213,060.00"
2026-05-11,309,2026051105017357,NRM,52,49,20,400.10,"8,002.00"
2026-05-11,310,2026051105017356,NRM,52,49,80,400.10,"32,008.00"
2026-05-11,311,2026051105017221,NRM,74,57,270,402.00,"108,540.00"
2026-05-11,312,2026051105017220,NRM,74,56,200,402.00,"80,400.00"
2026-05-11,313,2026051105017219,NRM,74,58,10,401.00,"4,010.00"
2026-05-11,314,2026051105017625,NRN,42,42,346,"1,427.00","493,742.00"
2026-05-11,315,2026051105017624,NRN,42,74,44,"1,427.00","62,788.00"
2026-05-11,316,2026051105017568,NRN,53,52,19,"1,425.00","27,075.00"
2026-05-11,317,2026051105017279,NRN,14,42,13,"1,427.80","18,561.40"
2026-05-11,318,2026051105017332,NRN,42,49,575,"1,424.00","818,800.00"
2026-05-11,319,2026051105017331,NRN,42,49,400,"1,424.00","569,600.00"
2026-05-11,320,2026051105017330,NRN,40,49,25,"1,425.00","35,625.00"
2026-05-11,321,2026051105017280,NRN,14,58,22,"1,428.00","31,416.00"
2026-05-11,322,2026051105017542,NRN,46,45,1,"1,420.00","1,420.00"
2026-05-11,323,2026051105017391,NTC,39,45,10,890.00,"8,900.00"
2026-05-11,324,2026051105017390,NTC,39,50,10,889.90,"8,899.00"
2026-05-11,325,2026051105017275,NTC,77,32,10,888.00,"8,880.00"
2026-05-11,326,2026051105017469,NYADI,35,13,33,391.50,"12,919.50"
2026-05-11,327,2026051105017468,NYADI,42,13,127,391.50,"49,720.50"
2026-05-11,328,2026051105017467,NYADI,44,13,100,391.60,"39,160.00"
2026-05-11,329,2026051105017466,NYADI,29,13,10,391.60,"3,916.00"
2026-05-11,330,2026051105017449,NYADI,29,42,20,392.00,"7,840.00"
2026-05-11,331,2026051105017631,PHCL,74,57,183,315.00,"57,645.00"
2026-05-11,332,2026051105017630,PHCL,74,41,10,315.00,"3,150.00"
2026-05-11,333,2026051105017629,PHCL,74,44,587,314.90,"184,846.30"
2026-05-11,334,2026051105017628,PHCL,74,58,20,314.50,"6,290.00"
2026-05-11,335,2026051105017627,PHCL,74,58,200,314.50,"62,900.00"
2026-05-11,336,2026051105017459,PHCL,52,52,22,314.00,"6,908.00"
2026-05-11,337,2026051105017458,PHCL,52,54,200,313.90,"62,780.00"
2026-05-11,338,2026051105017348,PHCL,45,52,78,314.00,"24,492.00"
2026-05-11,339,2026051105017347,PHCL,45,45,100,314.00,"31,400.00"
2026-05-11,340,2026051105017346,PHCL,45,4,72,314.00,"22,608.00"
2026-05-11,341,2026051105017677,PPL,83,11,15,358.00,"5,370.00"
2026-05-11,342,2026051105017676,PPL,83,41,"1,000",358.00,"358,000.00"
2026-05-11,343,2026051105017675,PPL,83,4,480,358.00,"171,840.00"
2026-05-11,344,2026051105017674,PPL,83,11,980,357.90,"350,742.00"
2026-05-11,345,2026051105017672,PPL,34,11,10,357.90,"3,579.00"
2026-05-11,346,2026051105017652,PPL,34,11,10,357.90,"3,579.00"
2026-05-11,347,2026051105017338,PPL,59,4,20,358.00,"7,160.00"
2026-05-11,348,2026051105017337,PPL,59,34,10,357.90,"3,579.00"
2026-05-11,349,2026051105017336,PPL,59,1,15,357.00,"5,355.00"
2026-05-11,350,2026051105017335,PPL,59,28,15,356.50,"5,347.50"
2026-05-11,351,2026051105017276,PPL,13,17,20,356.00,"7,120.00"
2026-05-11,352,2026051105017306,PSF,89,25,"1,500",12.51,"18,765.00"
2026-05-11,353,2026051105017717,RAWA,10,39,50,607.00,"30,350.00"
2026-05-11,354,2026051105017541,RAWA,6,39,100,607.00,"60,700.00"
2026-05-11,355,2026051105017540,RAWA,6,39,100,607.90,"60,790.00"
2026-05-11,356,2026051105017686,RFPL,72,14,10,379.00,"3,790.00"
2026-05-11,357,2026051105017711,RHGCL,66,16,"1,000",301.90,"301,900.00"
2026-05-11,358,2026051105017586,RHGCL,34,34,500,300.00,"150,000.00"
2026-05-11,359,2026051105017396,RHGCL,66,16,100,301.90,"30,190.00"
2026-05-11,360,2026051105017638,RNLI,57,65,200,467.00,"93,400.00"
2026-05-11,361,2026051105017231,RNLI,42,42,12,467.10,"5,605.20"
2026-05-11,362,2026051105017428,RNLI,57,52,12,467.00,"5,604.00"
2026-05-11,363,2026051105017402,RNLI,57,58,12,467.00,"5,604.00"
2026-05-11,364,2026051105017521,RNLI,42,59,233,468.00,"109,044.00"
2026-05-11,365,2026051105017520,RNLI,42,41,12,467.50,"5,610.00"
2026-05-11,366,2026051105017710,SAHAS,52,58,300,644.00,"193,200.00"
2026-05-11,367,2026051105017611,SAHAS,42,49,3,645.00,"1,935.00"
2026-05-11,368,2026051105017608,SAHAS,45,42,30,643.00,"19,290.00"
2026-05-11,369,2026051105017563,SAHAS,58,58,50,644.00,"32,200.00"
2026-05-11,370,2026051105017562,SAHAS,45,58,47,644.00,"30,268.00"
2026-05-11,371,2026051105017561,SAHAS,60,58,357,644.90,"230,229.30"
2026-05-11,372,2026051105017296,SAHAS,34,33,"1,000",643.00,"643,000.00"
2026-05-11,373,2026051105017281,SAHAS,45,33,150,643.00,"96,450.00"
2026-05-11,374,2026051105017447,SAHAS,45,7,13,644.00,"8,372.00"
2026-05-11,375,2026051105017442,SAHAS,52,25,20,644.80,"12,896.00"
2026-05-11,376,2026051105017441,SAHAS,49,25,155,644.80,"99,944.00"
2026-05-11,377,2026051105017394,SAHAS,45,33,"2,986",643.00,"1,919,998.00"
2026-05-11,378,2026051105017392,SAHAS,34,33,"1,000",643.00,"643,000.00"
2026-05-11,379,2026051105017298,SAHAS,17,33,951,643.00,"611,493.00"
2026-05-11,380,2026051105017494,SAHAS,60,39,500,644.90,"322,450.00"
2026-05-11,381,2026051105017493,SAHAS,60,38,13,644.90,"8,383.70"
2026-05-11,382,2026051105017492,SAHAS,60,25,130,644.80,"83,824.00"
2026-05-11,383,2026051105017486,SAHAS,42,25,10,644.80,"6,448.00"
2026-05-11,384,2026051105017480,SAHAS,45,21,10,644.00,"6,440.00"
2026-05-11,385,2026051105017448,SAHAS,45,49,30,644.00,"19,320.00"
2026-05-11,386,2026051105017550,SANVI,91,39,10,706.10,"7,061.00"
2026-05-11,387,2026051105017423,SANVI,95,39,10,706.00,"7,060.00"
2026-05-11,388,2026051105017300,SANVI,95,6,10,706.00,"7,060.00"
2026-05-11,389,2026051105017274,SANVI,95,42,100,705.90,"70,590.00"
2026-05-11,390,2026051105017634,SFEF,49,4,"10,000",10.20,"102,000.00"
